AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
16.252,1015.3,87.029,4.0862,22.847,1067.3,550.09,122.09,11.2,2.3513,61.707
19.817,1015.6,74.599,4.1076,22.641,1065.7,550.05,119.82,11.204,2.0525,59.366
21.789,1015.9,63.448,4.1253,22.742,1066.5,550.01,120.11,11.212,2.4511,62.881
22.484,1015.5,62.561,4.1593,22.908,1067.6,549.87,120.82,11.311,2.5405,62.091
23.077,1015.2,61.827,4.1966,22.748,1066.6,549.7,120.11,11.352,2.883,60.717
23.444,1014.8,60.279,4.2073,22.835,1067.2,549.76,120.57,11.252,2.5113,60.771
23.386,1014.7,59.118,5.6258,31.846,1099.6,539.35,152.78,13.549,1.6926,58.932
23.054,1014.7,59.082,5.6197,31.826,1100,539.44,153.23,13.58,1.5991,58.123
22.8,1014.5,57.124,5.6267,32.002,1100,538.93,153.88,13.606,1.5165,57.933
22.454,1014.3,57.287,5.5436,31.681,1099.9,540.14,153.07,13.532,1.4502,58.295
21.66,1014.2,61.944,5.5938,32.503,1100,537.5,154.72,13.675,1.6337,56.634
20.672,1014.4,64.598,5.5586,32.401,1100.2,537.71,155.03,13.742,1.3417,57.284
19.233,1014.3,69.509,5.5744,32.534,1100.2,537.19,155.61,13.736,1.4428,57.553
17.705,1014.5,78.595,4.1399,23.231,1068.3,549.21,123.74,11.485,2.7597,63.192
16.668,1014.4,81.729,3.9957,22.471,1065.4,549.65,121.53,11.229,2.6719,63.636
15.699,1014.3,85.817,5.3944,31.368,1099.7,540.51,153.56,13.482,1.2164,61.574
15.104,1013.9,88.965,5.5023,31.969,1100.1,538.63,155.34,13.695,1.1293,60.349
14.761,1013.3,89.678,4.0363,22.546,1065.5,549.65,122.36,11.244,2.7665,66.816
15.076,1013,89.571,3.9833,22.457,1065.1,549.87,121.64,11.184,2.7588,65.737
14.873,1013,89.928,3.9517,22.271,1064.1,549.84,121.12,11.218,2.8829,67.196
14.766,1012.3,93.071,3.9563,22.175,1063.5,550.02,120.69,11.058,3.0092,65.124
14.791,1011.8,93.887,5.4933,31.541,1097.6,539.03,153.49,13.511,1.3303,60.503
15.338,1011.6,95.225,5.6191,32.327,1100.1,537.85,155.54,13.669,1.1614,59.17
16.878,1011.8,96.18,5.5974,31.944,1100.1,539.36,153.29,13.599,1.1538,60.571
19.888,1011.8,89.386,5.4895,30.887,1100.1,542.71,149.49,13.369,1.1166,60.1
22.032,1011.6,76.3,4.9907,27.679,1094.7,549.46,141.1,12.605,1.1801,62.678
22.654,1011.3,69.902,5.6075,31.555,1100.1,540.28,151.65,13.495,1.2693,57.707
22.91,1011.1,60.359,4.2546,23.122,1068.9,549.66,122.07,11.427,2.1097,59.076
23.46,1010.4,60.395,4.1798,22.774,1066.7,549.86,120.24,11.35,2.2962,58.872
22.995,1009.8,63.003,4.6343,25.71,1083,550.35,132.15,12.118,1.8473,60.552
21.68,1009.5,70.09,5.0659,28.568,1098.4,549.66,143.48,12.825,1.5155,64.007
20.472,1008.4,80.4,5.0838,28.701,1099.1,549.27,144.72,12.949,1.4466,61.226
19.674,1008,84.424,4.5383,25.28,1081.1,549.81,131.84,12.011,1.5585,56.797
19.101,1008.2,88.304,5.1189,28.967,1098.6,548.37,145.68,12.911,1.1869,59.307
18.324,1008.3,93.012,5.1913,29.373,1099.7,547.18,147.71,12.98,1.1625,58.179
17.656,1008.3,86.665,4.8117,27.123,1092.2,549.77,141.07,12.417,1.3147,62.828
17.236,1008.2,92.035,4.8025,27.102,1092.5,549.65,141.41,12.562,1.2898,62.355
16.984,1007.9,95.784,4.1058,22.724,1067.1,549.75,122.56,11.339,2.5557,58.714
16.547,1007.5,98.72,4.1173,22.61,1066.5,550.19,122.42,11.3,2.4849,59.291
15.996,1006.8,100.01,4.1262,22.344,1065,550.38,121.48,11.235,2.9181,60.391
15.723,1006.4,99.985,4.068,22.178,1063.7,550.18,120.65,11.194,3.0692,62.324
15.407,1006.4,100.02,4.0647,22.067,1063.1,549.91,120.27,11.11,2.9201,62.957
15.114,1006.2,100.02,4.0862,22.001,1063,549.8,120.2,11.194,3.002,62.653
14.985,1005.9,100.03,4.0594,22.007,1062.9,549.78,120.14,11.128,2.9071,62.575
15.019,1006,100.03,4.0901,22.217,1064.2,549.76,121.17,11.151,2.6441,62.747
15.124,1006.1,100.01,4.0589,22.173,1063.9,549.81,120.9,11.137,2.8134,62.628
15.258,1006.6,99.407,4.0556,22.285,1064.5,549.9,121.31,11.135,2.6128,62.972
15.527,1006.9,98.436,4.0294,22.229,1064,549.91,120.83,11.073,2.6183,62.972
16.186,1007.6,93.672,4.0844,22.565,1066,549.87,122.08,11.279,2.3314,63.227
17.254,1008.3,91.472,4.0461,22.346,1065,549.9,120.86,11.223,1.9403,61.898
17.66,1009,89.764,4.0483,22.4,1065.4,550.03,121.14,11.194,2.5725,61.822
17.468,1009.6,91.13,4.0296,22.417,1065.3,549.99,121.11,11.271,3.275,62.535
17.192,1009.8,92.284,4.0172,22.492,1065.4,550,121.37,11.206,3.3026,63.887
17.446,1009.7,88.867,3.9546,22.454,1064.4,550.01,120.44,11.257,2.7881,63.383
17.504,1009.8,87.606,3.9844,22.452,1065.1,550.02,121.05,11.25,2.6413,64.074
17.095,1009.9,90.07,3.9866,22.328,1064.5,549.98,120.71,11.171,2.7367,63.824
16.613,1010.2,94.49,4.0602,22.564,1066.3,550.04,122.1,11.241,2.5884,62.311
16.372,1010.6,96.971,4.0999,22.68,1067,550.14,122.51,11.261,2.4474,61.858
16.359,1010.9,95.711,4.0394,22.626,1066.1,550.09,121.91,11.198,2.5604,61.919
16.208,1011.1,96.586,3.9856,22.371,1064.5,550.02,120.68,11.177,2.8606,62.972
16.14,1011.3,93.78,4.089,23.283,1069.5,549.95,124.31,11.437,2.5812,63.287
16.431,1011.6,90.323,3.9849,22.579,1065.5,549.86,121.3,11.215,2.7175,63.79
16.596,1011.7,88.58,3.6795,20.817,1055,549.97,113.53,10.681,4.0635,64.805
16.628,1011.6,86.557,3.5044,20.139,1050.2,550.18,110.2,10.519,4.7444,65.433
16.668,1011.4,85.738,3.4713,19.934,1048.8,549.98,109.29,10.471,4.851,65.339
16.433,1011.5,90.06,3.498,19.911,1049.2,550.3,109.6,10.496,4.863,65.286
16.069,1011.7,93.047,3.4643,19.808,1048.3,550.17,109.08,10.487,5.1,65.718
16.039,1012,93.491,3.4739,19.8,1048.8,549.74,109.39,10.436,4.9624,65.387
16.146,1012.3,92.909,3.4952,19.955,1049.2,549.78,109.72,10.483,4.8128,65.067
16.281,1013,89.794,3.4899,19.741,1048.5,549.76,109.14,10.475,4.7668,65.592
16.434,1013.8,87.71,3.445,19.544,1047.2,549.8,108.11,10.377,4.9327,66.23
16.747,1014.7,85.021,3.5059,19.88,1049.4,549.83,109.49,10.384,4.677,65.789
17.442,1015.6,80.592,3.9384,22.56,1065.3,550.05,120.62,11.135,2.8983,64.299
17.871,1016.4,79.509,3.9861,22.798,1066.9,549.86,121.6,11.196,2.7738,64.135
18.533,1016.8,78.022,3.9393,22.595,1065.3,549.67,120.13,11.16,2.6726,63.653
19.456,1017.3,75.594,3.6819,21.011,1055.7,549.62,112.84,10.75,3.6458,63.57
19.919,1017.7,72.215,3.5114,20.039,1049.7,550.02,108.7,10.447,4.2049,64.245
19.895,1018,70.343,3.4562,19.67,1047.5,550.32,107.06,10.37,4.4237,64.657
19.789,1018.7,70.335,3.53,19.874,1049.7,550.19,108.68,10.465,4.1999,64.161
19.821,1019.2,70.154,3.5696,20.08,1050.9,550.26,109.4,10.467,4.1632,64.105
19.718,1019.7,69.365,3.9786,22.517,1065.5,549.98,119.73,11.124,2.5661,63.986
19.262,1020.4,73.078,3.6906,20.285,1053.5,549.99,111.48,10.614,4.062,63.798
18.373,1021.1,78.336,3.9129,21.727,1062.5,550.14,118.2,11.053,3.2377,63.866
17.622,1021.8,85.945,3.5799,19.551,1050,549.72,109.4,10.486,4.8409,63.327
17.205,1022.3,90.557,3.5681,19.52,1049.8,550.26,109.44,10.524,4.8588,63.292
16.674,1022.8,91.098,3.8418,21.187,1059.7,550.05,116.46,10.976,3.8086,62.115
16.252,1023.2,91.26,3.8197,20.996,1058.9,550.18,115.88,10.916,3.7915,63.84
16.255,1023.2,89.749,3.6345,19.877,1052.3,550.01,111.36,10.653,4.4428,64.436
16.235,1023.5,87.981,3.6001,19.809,1051.8,549.95,111.07,10.575,4.7196,65.483
16.066,1023.9,88.711,3.5586,19.388,1025.7,534.98,102.77,10.337,28.244,68.268
15.226,1024.1,89.039,3.5002,19.059,1023.5,534.44,102.48,10.258,26.026,75.971
15.355,1024.5,92.525,3.6447,20.073,1053.6,550.09,112.38,10.61,4.8665,64.815
16.021,1024.9,91.211,3.8781,21.725,1062.6,549.94,118.9,11.045,3.6413,64.989
17.296,1025.3,88.505,3.9754,22.246,1065.6,550.04,120.48,11.22,2.8813,61.985
18.124,1025.8,88.915,4.0082,22.165,1065.4,550.01,120.17,11.186,2.8631,60.388
18.887,1026,89.476,4.0982,22.659,1068.3,550,121.81,11.327,2.4786,59.182
20.594,1026,77.93,4.1303,22.661,1067.7,549.97,120.84,11.384,2.3388,59.748
21.674,1025.8,68.497,4.1543,22.638,1067.6,549.91,120.47,11.338,2.2677,60.459
21.804,1025.7,64.823,4.1287,22.779,1068.2,549.97,120.91,11.394,2.1914,60.327
21.856,1025.6,60.746,4.113,22.777,1068.2,550.1,120.76,11.378,2.109,60.589
21.679,1025.6,61.259,4.1285,22.795,1068.5,550.09,121.07,11.337,2.1743,60.386
20.953,1025.6,66.136,4.0885,22.675,1067.7,550.05,120.78,11.226,2.2496,60.416
20.093,1025.7,69.581,4.048,22.496,1066.9,550.12,120.56,11.2,2.6619,60.545
18.932,1025.8,73.641,4.2315,23.618,1074.1,550.16,126.37,11.549,2.4473,60.217
18.019,1026,76.788,4.1287,23.063,1070.7,550.1,124.12,11.444,2.6067,62.601
17.28,1025.9,79.808,4.207,23.811,1075,549.96,127.54,11.707,2.1263,61.738
16.197,1025.7,86.261,3.8866,21.705,1062.8,549.96,118.75,11.169,3.5216,63.11
14.77,1025.5,91.457,3.8595,21.492,1062.2,550.16,118.85,11.129,3.6597,65.108
14.081,1025.1,94.061,3.8598,21.371,1061.3,550.31,118.48,11.022,3.8138,67.502
13.987,1024.7,93.991,3.8407,21.331,1061.2,549.93,118.37,11.048,3.6634,65.966
13.418,1024.4,95.819,3.6931,20.211,1055,549.89,114.17,10.69,4.5163,67.941
13.144,1023.9,96.663,3.7684,20.772,1058.1,549.87,116.36,10.88,4.3207,66.804
13.121,1023.5,95.704,3.6085,19.833,1052.4,549.75,112.37,10.63,4.9882,67.483
12.985,1023.4,96.03,3.5709,19.508,1050.7,550.01,111.24,10.549,5.1888,67.898
13,1023.5,97.307,3.6132,19.764,1052.3,549.99,112.25,10.597,4.9403,66.894
12.967,1023.6,98.65,3.7999,20.788,1058.2,550.18,116.46,10.821,4.2011,66.14
14.213,1023.7,99.191,3.9122,21.572,1062.2,550.22,118.91,11.024,3.4862,64.169
16.338,1023.9,97.992,3.9674,21.95,1063.2,550.02,118.79,11.03,3.0595,61.768
18.844,1024.1,80.494,4.0088,21.936,1062.7,550.01,117.57,11.048,2.7641,60.654
20.213,1023.9,72.366,3.9051,21.277,1058.1,549.76,114.06,10.911,4.0668,68.063
21.041,1023.6,70.648,4.1145,22.566,1066.6,549.8,119.97,11.339,2.8494,59.744
21.751,1023,68.364,4.5113,25.011,1079.7,549.24,129.81,12.004,2.1797,60.893
22.223,1022.3,66.498,4.319,23.946,1074.5,549.93,125.47,11.713,2.232,57.702
22.35,1021.9,66.347,4.453,24.607,1078.2,549.84,127.94,11.902,1.7986,54.145
22.116,1021.5,67.543,4.3397,23.862,1073.6,550.02,124.87,11.577,1.9214,56.687
21.921,1021.4,69.415,4.2117,23.073,1069,550.17,121.77,11.455,2.409,56.677
21.42,1021.5,71.359,4.1711,23.071,1069,550.28,121.96,11.354,2.8083,56.63
20.577,1021.5,74.853,4.1166,23.114,1069.2,550.39,122.67,11.434,2.8884,58.053
19.542,1021.7,73.862,4.0905,22.733,1067.3,550.5,121.3,11.303,2.7921,61.501
18.6,1021.8,76.917,5.5158,31.903,1100.1,538.58,153.78,13.685,1.1473,54.255
17.344,1021.7,80.474,5.4152,31.47,1100,539.69,153.71,13.561,1.1159,55.633
15.633,1021.5,87.733,5.3042,30.622,1100.1,542.26,152.3,13.418,1.1704,57.284
14.362,1021.1,92.667,5.5435,32.02,1100,537.44,155.93,13.745,1.2524,56.177
13.548,1020.9,94.915,5.5745,32.048,1100.1,537.45,156.56,13.733,1.2485,56.441
12.977,1020.7,96.074,5.6232,32.428,1099.9,536.04,157.63,13.838,1.359,56.942
12.741,1020.5,96.771,5.5954,32.197,1099.9,536.88,157.4,13.757,0.75305,55.653
12.148,1020.4,97.391,5.6564,32.54,1099.9,535.61,158.44,13.87,0.79082,55.568
11.968,1020.5,98.414,5.59,32.058,1100.1,537.02,157.63,13.823,0.79795,55.843
11.892,1020.5,98.034,5.6164,32.206,1100,536.42,157.88,13.749,1.1203,55.951
12.046,1020.6,97.914,5.6627,32.598,1099.9,535.43,158.53,13.903,1.1163,55.939
13.014,1020.8,98.696,4.7881,27.181,1093.3,549.56,143.15,12.612,1.232,64.067
15.707,1020.9,96.784,5.7181,32.641,1100,536.06,155.28,13.77,1.2859,55.756
18.633,1021.1,89.769,5.5276,31.14,1100,541.13,151.51,13.481,1.1766,54.365
20.242,1021.1,81.631,4.1445,22.52,1066.3,549.91,120.2,11.342,2.6811,58.573
21.265,1021.2,72.7,4.1775,22.724,1067.4,550.03,120.82,11.389,2.8621,59.296
22.137,1020.7,69.876,4.1923,22.645,1066.7,549.99,120.14,11.343,3.0711,56.814
22.866,1020.2,68.301,4.2131,22.841,1067.5,549.94,120.51,11.386,2.8942,56.627
23.159,1020,66.911,4.2043,22.848,1067.3,549.93,120.34,11.246,2.5064,56.658
23.201,1019.8,68.124,4.179,22.925,1067.7,550,120.55,11.221,2.2774,56.622
23.181,1019.8,70.373,4.1799,22.91,1067.5,550.07,120.6,11.305,2.2006,56.456
22.504,1019.9,70.351,4.1221,22.586,1066.1,550.13,119.55,11.319,2.4592,56.928
21.16,1020.2,81.318,4.1669,22.877,1068.2,550.08,121.59,11.3,2.5493,56.577
19.958,1020.6,88.631,4.0335,22.231,1064.4,550.03,119.19,11.146,3.0507,56.707
19.138,1020.7,91.783,4.0639,22.492,1065.8,550.01,120.43,11.295,2.8625,57.113
18.781,1020.8,94.295,4.1038,22.397,1065.4,550.01,120.2,11.281,3.1971,58.272
17.964,1020.7,96.678,4.074,22.176,1064.4,549.98,119.84,11.206,3.2478,56.835
18.086,1020.5,97.832,4.1039,22.316,1065.1,549.94,120.05,11.259,3.1741,58.406
18.096,1020.5,97.876,4.0013,21.912,1063,549.89,118.63,11.085,3.483,59.492
18.251,1020.4,98.383,3.7067,19.931,1051.2,550.2,110.1,10.589,4.9984,58.527
19.015,1020.3,96.712,3.7571,20.232,1052.8,550.01,111,10.683,4.5728,56.425
19.119,1020.3,96.469,3.7423,20.14,1052.5,549.89,110.73,10.651,4.6784,55.743
19.034,1020.2,96.793,3.7812,20.324,1053.4,549.67,111.49,10.671,4.661,56.305
18.53,1020.3,97.308,3.7023,19.914,1051.3,549.75,110.2,10.564,4.9195,58.558
18.727,1020.6,97.995,3.7677,20.281,1053.6,550.12,111.74,10.684,4.6812,57.886
19.323,1021.1,96.029,4.157,22.712,1067.4,550,121.42,11.269,2.9237,55.807
20.059,1021.5,88.423,4.1655,22.806,1068.1,550.12,121.52,11.404,2.408,57.156
20.807,1021.5,81.911,4.1056,22.361,1065.4,550.43,119.49,11.286,2.5562,56.87
21.755,1021.5,74.519,4.0936,22.304,1065.1,550.04,118.83,11.241,2.6552,58.754
22.048,1021.4,72.75,4.2003,22.946,1068.7,550.06,121.4,11.419,2.2113,56.737
22.401,1021.1,68.427,4.1331,22.581,1066.5,549.93,119.61,11.327,2.3781,57.036
22.77,1020.7,66.604,4.1879,22.994,1069.1,549.92,121.31,11.383,2.1642,56.733
22.724,1020.4,69.569,4.2003,23.011,1069.1,549.94,121.4,11.324,2.3707,56.721
22.563,1020.1,70.03,4.1743,22.869,1068.2,549.96,120.9,11.401,2.2648,55.972
21.965,1020.4,74.319,4.1827,22.948,1068.9,549.98,121.62,11.31,2.3169,55.254
20.772,1020.7,86.019,4.1375,22.736,1067.8,550.08,121.36,11.265,2.563,54.82
19.97,1020.9,88.373,4.1522,22.871,1068.8,550.12,122.33,11.329,2.4011,54.432
19.475,1021.2,87.085,4.114,22.689,1067.8,550.09,121.6,11.333,2.382,56.647
19.309,1021.6,85.792,4.1095,22.763,1068,550.06,121.74,11.39,2.5177,57.986
19.236,1021.7,84.011,4.0931,22.617,1067.4,549.97,121.23,11.339,2.4127,58.041
19.04,1021.5,83.039,4.1031,22.694,1068,549.88,121.78,11.355,2.4603,58.816
18.733,1021.3,84.843,3.5441,19.308,1047.6,549.95,107.13,10.418,5.0971,60.435
18.791,1021.1,86.254,3.6476,19.948,1051.4,550,109.99,10.589,4.8126,59.188
18.773,1020.7,84.036,3.6492,19.944,1051.4,550.15,110.02,10.604,4.778,60.345
18.318,1020.3,84.093,3.4085,18.542,1042.1,549.68,103.47,10.129,6.4168,67.948
17.866,1020.3,81.82,3.4273,18.696,1043.5,549.69,104.48,10.225,5.9955,63.175
17.535,1020,82.44,3.6637,20.146,1052.5,550.26,110.98,10.568,5.2134,63.785
17.756,1019.8,81.69,3.7867,20.849,1056.5,549.87,113.78,10.751,4.3551,62.062
18.065,1020.1,79.717,3.4933,19.1,1045.9,549.72,106.27,10.324,5.5011,62.656
18.381,1020.3,78.648,3.9071,21.579,1060.8,550.21,116.81,11.029,3.7968,60.843
18.619,1020.4,79.046,3.9952,22.051,1063.6,550.17,118.65,11.194,3.0316,59.869
18.798,1020.4,79.009,4.0714,22.513,1066.2,550.12,120.61,11.321,2.7322,59.081
19.129,1020.2,77.611,4.0637,22.485,1066,550.06,120.47,11.285,2.7347,60.444
18.998,1020,78.406,4.0233,22.23,1064.6,550.09,119.33,11.169,3.2028,61.124
18.903,1019.6,79.31,4.0475,22.287,1064.9,550.1,119.68,11.145,3.3356,61.159
18.981,1019.2,77.752,4.0303,22.129,1064,550.01,118.99,11.178,3.0824,59.673
18.88,1019,77.395,4.0535,22.21,1064.7,549.98,119.48,11.131,2.8863,60.533
18.626,1019,76.196,4.0362,22.196,1064.4,549.96,119.42,11.093,2.8526,61.136
18.233,1019.1,75.475,4.0174,22.113,1064.2,549.93,119.33,11.078,3.1236,62.674
17.783,1019.1,74.592,4.0441,22.312,1065.5,549.93,120.58,11.181,2.8996,63.391
17.553,1019,73.972,3.9917,21.983,1063.5,550.01,119.01,11.128,3.3375,65.442
17.353,1019,74.999,3.9948,22.058,1064.2,550.09,119.54,11.188,3.1544,64.265
17.036,1019,72.492,4.0139,22.187,1065,550.11,120.21,11.259,3.0297,64.512
16.768,1019,77.137,4.0394,22.411,1066.4,550.11,121.58,11.279,2.8348,64.506
16.504,1018.7,75.886,3.9663,21.919,1063.7,550.17,119.46,11.162,3.1577,64.452
15.868,1018.3,80.316,3.7776,20.847,1057.4,549.7,115.35,10.786,3.9707,65.63
15.109,1018,83.502,3.4981,19.083,1047.2,549.72,108.48,10.424,5.4082,67.72
16.684,1017.7,84.014,3.6384,19.48,1006.5,522.09,100.03,10.386,29.307,96.282
16.788,1017.7,83.84,3.6567,19.603,1009,523.23,100.9,10.428,28.197,94.655
16.893,1017.7,83.666,3.675,19.727,1011.4,524.38,101.78,10.47,27.087,93.029
16.997,1017.7,83.492,3.6933,19.85,1013.9,525.53,102.66,10.512,25.977,91.403
17.101,1017.7,83.318,3.7116,19.973,1016.4,526.68,103.54,10.554,24.867,89.777
17.206,1017.7,83.143,3.7299,20.097,1018.9,527.83,104.42,10.596,23.758,88.15
17.31,1017.7,82.969,3.7482,20.22,1021.3,528.98,105.3,10.638,22.648,86.524
17.415,1017.8,82.795,3.7666,20.344,1023.8,530.13,106.18,10.68,21.538,84.898
17.519,1017.8,82.621,3.7849,20.467,1026.3,531.28,107.06,10.723,20.428,83.272
17.623,1017.8,82.446,3.8032,20.59,1028.7,532.43,107.94,10.765,19.318,81.645
17.728,1017.8,82.272,3.8215,20.714,1031.2,533.58,108.82,10.807,18.208,80.019
17.832,1017.8,82.098,3.8398,20.837,1033.7,534.73,109.7,10.849,17.098,78.393
17.937,1017.8,81.924,3.8581,20.961,1036.1,535.88,110.58,10.891,15.989,76.766
18.041,1017.8,81.749,3.8764,21.084,1038.6,537.03,111.46,10.933,14.879,75.14
18.145,1017.8,81.575,3.8947,21.207,1041.1,538.18,112.34,10.975,13.769,73.514
18.25,1017.9,81.401,3.913,21.331,1043.6,539.33,113.22,11.017,12.659,71.888
18.354,1017.9,81.227,3.9313,21.454,1046,540.48,114.1,11.06,11.549,70.261
18.459,1017.9,81.052,3.9496,21.578,1048.5,541.63,114.98,11.102,10.439,68.635
18.563,1017.9,80.878,3.9679,21.701,1051,542.78,115.86,11.144,9.3294,67.009
18.667,1017.9,80.704,3.9862,21.825,1053.4,543.93,116.74,11.186,8.2195,65.383
18.772,1017.9,80.53,4.0045,21.948,1055.9,545.08,117.62,11.228,7.1097,63.756
18.876,1017.9,80.356,4.0228,22.071,1058.4,546.23,118.5,11.27,5.9998,62.13
18.981,1017.9,80.181,4.0411,22.195,1060.9,547.38,119.37,11.312,4.8899,60.504
19.085,1018,80.007,4.0594,22.318,1063.3,548.53,120.25,11.354,3.7801,58.878
19.12,1018,80.65,4.1299,22.785,1067.6,549.65,122.09,11.401,2.8252,57.95
18.76,1018.4,82.737,4.0583,22.191,1064.5,550.06,119.47,11.113,3.1662,60.43
18.566,1018.5,83.449,4.1026,22.6,1066.4,549.96,121.03,11.302,2.8604,59.36
18.331,1018.5,83.622,4.1065,22.586,1066.5,549.89,121.06,11.342,2.7072,58.308
17.731,1018.6,84.847,4.0763,22.493,1066.1,550.03,120.99,11.294,2.7545,59.026
17.034,1018.8,87.108,4.0634,22.413,1066,550.03,121.36,11.325,2.8334,60.231
16.518,1018.9,90.015,3.9829,21.947,1063.7,550.14,119.61,11.16,3.4789,60.395
16.179,1019,90.926,4.0276,22.254,1065.4,550.12,120.97,11.18,3.2607,60.435
15.888,1018.6,91.981,4.0249,22.101,1064.9,550.08,120.72,11.292,3.2389,60.393
15.701,1018.4,92.24,4.0032,22.111,1064.5,550.04,120.5,11.167,3.1858,60.391
15.597,1018.8,91.597,3.954,21.978,1063.8,550.03,120.06,11.18,3.2651,60.681
15.555,1019.1,91.398,3.9585,21.981,1063.8,550.04,119.92,11.058,3.3956,60.724
15.486,1019.2,92.696,4.0184,22.343,1066.1,549.91,121.8,11.208,3.0578,60.207
15.846,1019.4,93.569,4.0301,22.407,1066.3,549.89,121.69,11.264,3.0548,60.369
16.814,1019.7,91.821,4.0987,22.565,1066.8,550.04,121.86,11.219,2.9359,58.66
18.631,1020.1,86.057,4.1066,22.667,1066.8,549.98,120.9,11.286,2.7465,58.102
20.412,1020.5,77.848,4.1527,22.734,1067.1,549.91,120.58,11.37,2.6052,57.033
21.921,1020.6,71.5,4.2129,23.027,1069,549.84,121.7,11.413,2.4009,55.771
22.668,1020.7,67.075,4.1846,22.747,1067.4,549.79,120.19,11.362,2.7214,57.723
23.05,1020.5,63.264,4.2229,22.924,1068.2,549.82,120.82,11.405,2.7133,58.133
23.121,1020.4,64.588,4.8666,26.874,1090.6,549.85,137.14,12.351,1.689,60.454
23.051,1020.4,65.349,4.2854,23.55,1071.9,549.95,123.38,11.553,2.2796,55.537
21.893,1020.7,72.736,4.1258,22.568,1066.2,550.02,119.87,11.214,2.9922,56.384
20.537,1020.8,77.998,4.0847,22.412,1065.5,549.98,119.68,11.165,3.3099,56.482
19.749,1020.9,81.284,4.1231,22.687,1067.1,549.93,121.11,11.207,2.6194,56.047
19.323,1020.9,83.993,4.0628,22.301,1064.9,549.97,119.43,11.207,2.8656,56.66
18.699,1021.2,84.058,4.0394,22.22,1064.2,550.03,119.16,11.213,3.1944,58.566
18.138,1021.3,86.442,3.9992,22.153,1064,550.07,119.07,11.189,3.8019,59.139
18.104,1021.1,88.443,4.0667,22.435,1065.6,550.02,120.34,11.265,3.4308,57.88
18.215,1020.6,91.548,4.0704,22.473,1065.7,550.02,120.35,11.27,3.4923,58.089
17.847,1020.5,89.127,4.0434,22.385,1065.2,550.01,120.24,11.275,3.1132,59.712
17.136,1020.2,90.285,4.0607,22.564,1066.4,550.05,121.43,11.308,2.912,60.227
16.531,1019.8,93.188,4.0118,22.285,1064.8,549.94,120.3,11.253,3.1267,60.014
16.259,1019.8,94.745,3.6568,19.877,1050.7,549.67,110.39,10.461,4.9375,62.06
16.502,1019.7,94.482,3.6669,19.941,1051.1,550.21,110.62,10.58,5.2502,62.673
17.116,1019.6,93.389,3.6736,20.067,1051.7,550.1,110.96,10.597,5.0153,61.01
17.724,1019.6,92.895,3.7311,20.362,1053.2,550.07,111.74,10.602,4.7525,59.67
18.525,1019.7,94.027,3.7273,20.033,1051.6,549.88,110.32,10.569,4.7099,57.649
19.905,1019.9,93.68,4.1728,22.56,1066.4,549.9,120.37,11.289,2.6498,55.026
21.081,1020.1,91.036,4.1753,22.555,1066.5,549.95,120.03,11.331,2.6053,53.18
21.841,1020.1,87.316,4.1729,22.682,1066.9,549.95,120.33,11.215,2.6657,53.065
22.288,1019.9,85.865,4.2087,22.836,1067.7,549.92,120.91,11.304,2.6558,53.979
22.212,1019.5,85.621,4.2222,22.871,1068,549.91,121.01,11.348,2.5898,54.212
22.635,1019.2,84.384,4.1836,22.719,1066.8,549.9,120.02,11.23,2.6821,54.294
22.835,1018.8,81.362,4.4043,23.955,1074.1,549.89,125.03,11.599,2.1522,53.805
22.934,1018.4,78.613,4.2585,23.284,1069.9,550.03,121.86,11.393,2.2894,53.99
23.241,1018.2,76.335,4.2176,23.051,1068.3,550.04,121.04,11.411,1.9361,53.539
22.769,1018.2,80.625,4.1621,22.914,1067.4,550.04,120.65,11.253,2.1088,52.958
21.947,1018.4,82.91,4.165,23,1068,550.05,121.26,11.289,2.476,54.603
21.126,1018.8,80.707,4.0797,22.452,1065,550.02,119.12,11.257,2.8212,56.074
20.431,1019.1,85.826,4.1474,22.829,1067.4,549.98,121.1,11.397,2.6685,55.784
19.243,1019.2,90.698,4.12,22.763,1067.2,550.03,121.36,11.359,2.7279,56.718
18.694,1018.8,92.966,4.0431,22.304,1064.3,550.05,119.35,11.157,3.1565,57.736
18.782,1018.7,93.414,4.0308,22.156,1063.6,549.82,118.79,11.167,3.2512,57.614
18.431,1018.6,95.051,3.8524,21.01,1057.4,549.94,114.67,10.856,3.7839,58.169
18.222,1018.2,97.759,3.7316,20.023,1051.7,550.27,110.52,10.546,4.5156,57.781
18.185,1017.9,98.879,3.6858,19.78,1050,549.93,109.31,10.491,4.7231,57.81
18.247,1017.9,98.708,3.7727,20.095,1051.5,550.41,110.45,10.468,4.764,57.672
18.458,1018.1,97.617,3.7455,20.207,1052.2,550.11,110.79,10.559,4.7678,57.867
18.484,1018.4,97.45,3.7388,20.08,1051.5,549.88,110.28,10.528,4.7496,57.826
18.803,1018.9,96.593,3.8515,20.872,1055.9,550.18,113.33,10.755,4.2802,56.419
19.484,1019.3,95.706,4.1316,22.61,1065.9,549.83,120.32,11.185,2.6202,55.453
20.373,1019.8,92.976,4.1794,22.77,1067.1,549.88,120.75,11.218,2.4525,55.172
21.579,1019.9,88.203,4.1989,22.76,1065.3,549.07,119.84,11.333,3.4299,54.579
22.245,1019.9,84.387,4.1974,22.626,1066.7,549.97,119.99,11.344,2.63,53.851
