AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
19.077,1009.1,81.542,4.2316,25.157,1088.7,550.14,133.78,11.986,2.2803,68.168
17.962,1009.3,85.929,4.2929,24.997,1087.7,550.11,133.52,11.916,2.4041,66.27
17.331,1009.3,87.492,3.9251,22.521,1073.8,550.11,123.28,11.244,3.6162,64.392
17.078,1008.9,88.804,3.5413,19.852,1057.3,550.08,111.36,10.485,5.3777,62.874
16.534,1008.7,88.592,3.572,19.839,1057.3,549.84,111.7,10.492,5.8546,65.267
16.132,1008.7,88.206,3.5378,19.834,1057.2,549.95,111.71,10.469,5.3366,64.123
15.883,1008.7,88.927,3.5372,19.773,1057,550.05,111.53,10.522,5.1846,64.639
15.752,1008.9,89.953,4.2959,24.763,1086.4,549.92,133.31,11.883,2.5523,69.211
16.395,1009,92.19,4.3977,25.249,1088.9,549.97,134.73,12.019,2.111,65.695
18.802,1009.5,95.715,4.4631,25.488,1089.6,549.85,133.87,12.058,1.4064,59.829
22.022,1009.9,91.397,4.4719,25.546,1089.8,550.01,132.79,12.067,1.5195,59.041
24.054,1009.9,75.504,4.4413,25.647,1090.5,549.97,132.54,12.087,1.0618,65.165
25.547,1009.6,63.454,4.5124,26.011,1092.6,550.17,133.52,12.16,1.2324,67.771
26.705,1009.3,56.557,4.5274,26.121,1093.1,550.07,133.73,12.197,0.97351,68.664
27.921,1009,56.282,4.5346,26.065,1092.8,549.94,133.49,12.209,1.2545,66.436
28.409,1008.7,50.235,4.5222,26.001,1092.4,549.9,132.74,12.218,1.3492,67.865
28.242,1008.5,52.317,4.5293,26.244,1093.2,549.9,133.61,12.227,1.1031,67.532
27.839,1008.4,56.579,4.5255,26.194,1092.8,549.78,133.71,12.226,1.5197,67.296
26.96,1008.2,66.186,4.4792,26.019,1092,549.75,133.72,12.18,1.6372,64.004
25.623,1008.4,82.382,4.4921,25.995,1092,550.3,134.3,12.185,1.515,59.366
24.803,1008.9,87.274,4.5366,25.815,1091.1,550.23,133.79,12.211,1.444,59.561
24.171,1009.2,90.793,4.6328,25.744,1090.9,550.06,133.81,12.091,2.0622,59.567
23.623,1009.4,89.907,4.5668,25.511,1089.6,550.15,133.14,12.055,1.7561,59.11
22.219,1009.5,85.647,4.441,25.39,1089.3,550.25,133.58,12.059,2.6807,63.909
20.436,1009.4,85.192,4.3722,25.093,1088,549.99,132.8,12.012,2.9586,65.863
19.621,1009.6,87.803,4.4188,25.387,1089.4,550.25,134.34,12.134,2.0872,64.942
19.303,1009.6,90.537,4.4465,25.317,1089.2,550.05,134.13,12.175,1.5005,63.217
18.912,1009.8,91.836,4.476,25.335,1089.2,549.86,134.4,12.067,0.96949,61.936
18.624,1009.9,93.15,4.4599,25.148,1088.5,550.1,133.68,11.97,1.5182,62.9
18.525,1010.2,93.511,4.4766,25.131,1088.7,549.98,133.68,11.913,2.3829,63.982
18.663,1010.4,95.052,4.4987,25.195,1088.6,549.8,133.66,11.856,1.8281,63.531
18.655,1010.7,92.604,4.4797,25.075,1088.1,550.01,133.45,11.948,1.9121,63.784
19.103,1011.2,93.875,4.472,25.384,1089.7,550.12,134.22,11.997,1.2107,63.471
20.981,1011.6,92.598,4.4771,25.634,1090.6,550.21,133.78,12.095,1.3163,62.718
23.544,1012,85.273,4.4461,25.883,1091.4,550.24,133.73,12.134,1.4923,63.726
25.104,1012.1,80.721,4.4858,25.855,1091.8,550.15,133.32,12.165,0.91134,61.857
25.996,1012.1,78.097,4.472,25.78,1091.5,550.17,132.75,12.169,0.9981,61.18
26.729,1011.8,74.469,4.5325,25.944,1092.3,550.03,133.21,12.286,0.93681,61.925
27.57,1011.6,69.241,4.8076,28.145,1095.6,544.63,139.67,12.766,1.0942,61.315
27.782,1011.5,66.466,4.769,27.831,1096.7,546.52,140.03,12.559,1.1486,62.488
27.828,1011.4,64.444,4.6071,26.961,1097.1,550.04,136.76,12.36,0.83846,66.038
27.774,1011.4,67.292,4.498,26.043,1092.5,549.97,133.19,12.312,1.5659,62.509
26.385,1011.7,80.05,4.4274,25.911,1091.9,550.13,133.56,12.129,1.529,58.423
25.379,1012,84.116,4.4041,25.734,1090.8,550.35,133.1,12.121,1.7282,58.433
25.171,1012.5,76.202,4.3905,25.878,1092.2,550.13,134.26,12.219,0.93416,62.81
24.293,1013.3,78.694,4.3399,25.645,1091.1,550.07,133.76,12.147,0.96542,62.109
23.359,1013.7,83.664,4.4001,25.753,1091.9,550.05,134.72,12.166,1.1292,61.587
22.613,1013.9,86.918,4.3922,25.38,1090.3,550.03,133.76,12.041,1.2121,59.922
22.006,1013.8,89.744,4.4084,25.157,1089.7,549.97,133.46,11.937,1.204,59.359
21.662,1013.7,92.314,4.4531,25.12,1089.2,550.12,132.99,12.045,1.6581,60.428
21.496,1013.8,93.726,4.5166,25.294,1090,550.24,133.81,12.052,2.3244,62.369
21.339,1013.6,94.108,4.4947,25.283,1090,550.14,133.69,11.895,2.4266,63.727
21.221,1013.6,93.821,4.475,25.32,1090,550.21,133.74,11.899,2.4568,63.771
21.062,1013.8,93.489,4.461,25.31,1090.1,550.36,133.74,11.903,2.107,63.994
20.834,1014.1,93.382,4.467,25.067,1088.9,549.76,133.09,11.952,2.7412,63.474
20.696,1014.5,94.673,4.51,25.159,1089,550.39,133.38,12.004,2.5991,63.502
21.123,1014.9,95.453,4.5447,25.267,1090,550.07,133.51,12.057,1.6651,61.795
22.48,1015.3,93.15,4.4748,25.642,1091.2,549.86,133.78,12.14,1.5696,60.553
24.322,1015.6,82.449,4.4129,25.855,1092.5,550.11,133.78,12.185,1.5263,61.557
25.549,1015.6,75.982,4.444,25.934,1092.9,549.96,133.53,12.205,1.6883,63.804
26.299,1015.4,72.682,4.4425,25.804,1091.9,549.69,132.76,12.123,1.5295,62.169
26.929,1015.2,67.479,4.4082,25.445,1090.3,549.92,131.14,12.059,1.287,61.029
27.459,1014.8,65.151,4.4684,25.881,1092.5,550.27,132.75,12.081,1.4229,63.651
28.034,1014.6,58.744,4.4883,25.988,1092.7,550.21,132.8,12.091,1.4834,65.817
27.971,1014.6,59.161,4.4743,25.959,1092.9,550.1,132.79,12.102,1.1072,64.412
27.663,1014.5,56.98,4.4402,25.89,1092.9,549.82,132.8,12.112,1.4636,65.648
26.918,1014.8,58.25,4.3672,25.703,1092.2,549.64,132.8,12.122,1.5724,65.854
25.495,1015.1,62.329,4.3057,25.453,1090.2,549.73,132.51,11.976,2.0945,64.564
24.346,1015.7,69.561,4.2651,25.313,1089.6,549.8,132.47,12.116,1.3012,62.551
23.436,1015.9,80.024,4.3617,25.588,1091.7,550.13,134.34,12.178,1.4248,62.41
22.604,1015.9,85.365,4.3952,25.397,1090.5,550.18,133.82,12.135,1.6533,61.867
21.909,1015.7,89.941,4.4113,25.207,1089.1,550.22,133.12,12.08,1.9349,61.13
21.477,1015.6,92.321,4.511,25.226,1089.9,550.35,133.38,12.048,2.414,62.274
21.13,1015.6,93.405,4.588,25.291,1090.8,550.05,134.27,12.167,2.3266,63.214
20.882,1015.5,94.112,4.6085,25.288,1091,550.16,134.34,12.195,1.412,61.963
20.757,1015.4,94.63,4.5599,25.11,1090.1,549.79,133.75,12.197,1.673,61.495
20.615,1015.3,94.799,4.5548,25.17,1089.4,550.23,133.74,12.203,1.8634,62.552
20.561,1015.4,95.354,4.5789,25.299,1089.8,549.84,133.75,12.209,1.8724,61.419
20.67,1015.7,94.638,4.5993,25.305,1089.7,549.99,133.74,12.215,2.344,62.679
20.473,1016.1,94.126,4.6782,25.632,1091.9,549.96,135.38,12.187,1.7558,63.317
20.575,1016.5,95.789,4.6217,25.344,1090.1,550.12,133.82,12.079,1.7832,60.89
22.062,1016.6,93.899,4.5306,25.563,1091,549.95,133.78,12.105,1.1241,59.266
23.813,1016.7,85.064,4.4409,25.765,1092.1,549.89,133.78,12.16,1.4759,60.428
25.176,1016.5,76.759,4.4352,25.945,1093.1,550.08,133.79,12.224,1.1567,61.387
26.062,1016.2,73.849,4.4566,26.031,1093.5,550.14,133.8,12.239,1.7568,63.581
26.986,1015.6,64.049,4.4992,26.115,1094.3,549.8,133.79,12.334,1.8006,66.402
27.583,1015.1,61.419,5.1931,30.699,1099.7,537.32,145.4,13.368,1.3386,61.937
28.376,1015,52.657,5.0535,29.755,1099.9,541.18,142.91,13.26,1.0573,66.448
28.973,1015,48.996,5.1687,31.006,1099.8,537.06,148.84,13.366,1.1872,61.529
28.296,1015.1,45.598,5.0024,30.022,1099.8,540.08,147.96,13.275,0.85843,61.785
27.199,1015.5,56.829,5.0563,30.68,1100,537.79,149.61,13.456,1.5709,57.908
25.362,1016.1,68.168,4.9368,29.816,1100.2,540.54,145.97,13.244,1.2626,61.477
23.872,1016.5,78.653,5.0769,30.799,1099.7,537.17,150.01,13.44,0.71876,54.713
23.055,1016.7,85.983,5.0989,30.464,1099.7,538.73,149.53,13.476,0.54815,55.084
22.578,1016.8,89.881,4.4404,25.653,1090.8,549.29,134.42,12.186,1.1864,58.929
22.209,1017,92.693,4.4488,25.321,1090.1,549.95,133.53,12.047,1.5102,60.054
22.06,1017,91.607,4.4344,25.327,1090.1,550.36,133.51,12.026,1.0158,59.365
21.7,1016.8,92.491,4.3659,24.389,1085.4,550.15,129.71,11.882,1.9156,57.787
21.396,1016.5,93.668,4.482,25.3,1089.7,549.61,133.6,11.94,1.5844,60.601
20.965,1016.3,93.957,4.5153,25.23,1090.1,549.8,133.73,11.906,2.227,62.772
20.604,1016.2,94.884,3.8689,20.76,1063.3,549.8,114.16,10.789,5.0768,57.148
20.995,1016.3,95.053,3.6731,19.802,1057.1,550.06,109.74,10.496,4.8154,53.717
20.747,1016.5,94.497,3.6798,19.79,1057.2,549.77,109.8,10.413,4.3484,53.8
20.962,1016.9,94.429,3.686,19.736,1056.8,549.88,109.44,10.489,4.8761,53.745
21.157,1017.5,94.546,3.9431,21.429,1066.7,550.2,116.52,11.039,4.3302,56.162
22.296,1018.3,91.91,4.506,25.539,1091.5,550.05,133.76,12.133,1.9166,64.368
23.518,1018.6,86.064,4.4257,25.692,1091.9,550.09,133.75,12.18,1.813,64.093
24.359,1018.4,82.451,4.4207,25.748,1092.8,550.12,133.77,12.201,1.9672,64.099
25.139,1018.1,77.45,4.4208,25.831,1092.7,550.29,133.76,12.213,1.6733,63.406
25.883,1017.6,73.639,4.4375,25.941,1092.9,549.92,133.77,12.242,1.5878,63.785
26.829,1016.9,68.543,4.496,26.183,1094.7,549.7,134.22,12.33,1.5649,65.087
27.597,1016.4,58.482,4.5117,26.175,1094.5,549.62,133.76,12.271,1.2331,67.913
27.382,1016.1,61.555,4.4794,26.085,1093.7,550.04,133.76,12.337,1.3872,66.656
26.686,1016.1,64.929,4.7173,27.866,1099.9,547.47,140.2,12.627,1.3423,68.51
25.575,1016.4,71.513,4.3917,25.945,1093.4,549.66,134.83,12.294,0.55181,61.522
23.935,1016.6,78.931,4.3506,25.769,1093,550.05,135.09,12.288,0.92831,62.499
23.063,1017,83.392,4.2971,25.44,1090.7,550.11,133.72,12.17,1.324,61.339
22.789,1017.2,85.468,4.3242,25.474,1090.8,550.13,133.78,12.145,2.1607,61.634
22.826,1017.2,85.619,4.3448,25.681,1091.9,550.18,134.41,12.184,1.7746,61.652
22.807,1017.1,84.269,4.3183,25.552,1091.9,550.02,134.39,12.139,2.0029,62.335
21.773,1016.8,86.182,4.3056,25.295,1087.8,548.99,133.39,12.051,3.7586,67.671
21.466,1016.8,89.562,3.5907,20.086,1058.7,550.03,110.67,10.598,5.0968,54.061
21.976,1016.6,90.164,3.5799,19.95,1058,550.09,109.8,10.53,5.4664,52.477
22.189,1016.7,88.216,3.5068,19.837,1057,550.07,109.23,10.522,5.3362,52.643
21.686,1016.8,88.243,3.5244,19.742,1056.9,549.99,109.24,10.504,5.6657,54.189
20.599,1016.8,89.783,3.5668,19.732,1056.8,550.12,109.78,10.485,6.0261,55.877
19.673,1017.1,92.003,3.6177,19.611,1056.5,549.99,109.78,10.466,5.8066,56.577
19.688,1017.4,95.127,3.6918,19.635,1056.8,550.01,109.77,10.511,5.7575,55.096
21.399,1017.6,95.612,4.0059,22.178,1071.2,549.84,119.4,11.208,2.8862,52.609
23.232,1017.6,86.66,4.441,25.616,1091.6,550.18,133.45,12.152,0.56554,59.571
24.184,1017.4,82.605,4.4182,25.766,1092.5,549.97,133.75,12.204,0.82702,60.528
25.077,1017.1,80.538,4.4507,25.856,1093.5,550.27,133.72,12.212,1.6876,63.633
25.904,1016.7,76.624,4.4642,25.906,1093.7,550.31,133.75,12.23,1.7104,64.588
26.486,1016.2,72.589,4.4768,25.989,1093.9,549.62,133.75,12.242,1.6038,64.558
26.99,1016.1,67.234,4.4842,26.055,1094.2,550.35,133.75,12.237,1.2333,65.6
27.126,1016.1,64.716,4.448,26.022,1093.5,550.36,133.75,12.232,1.6126,67.138
26.513,1016.2,65.681,4.3892,25.718,1092.6,550.44,133.01,12.171,1.3504,64.667
25.438,1016.2,71.312,4.3577,25.683,1092.1,550.45,133.59,12.051,1.8006,65.05
24.109,1016.3,80.252,4.3296,25.498,1091,550.24,133.5,12.032,2.0649,62.938
23.181,1016.6,85.073,4.3662,25.673,1091.7,549.96,134.32,12.148,1.5361,63.362
22.736,1016.8,87.814,4.4027,25.636,1092.2,549.6,134.54,12.132,1.462,61.994
21.709,1017.2,90.465,4.1198,23.302,1076.6,548.96,124.85,11.528,4.8007,63.532
21.12,1017.1,92.342,4.4535,25.234,1089.9,549.97,133.24,12.086,1.6915,61.438
21.064,1017,92.644,4.4116,25.336,1090.3,550.05,133.64,12.054,1.8172,62.413
20.76,1016.8,92.929,3.6194,19.78,1058.1,550.09,110.25,10.572,4.5459,54.451
20.135,1016.9,94.175,3.71,19.558,1056.1,549.94,109.21,10.454,5.0137,54.973
19.868,1017.4,95.11,3.8136,20.258,1060,550.15,112.22,10.713,4.731,56.209
19.223,1017.4,93.4,4.5725,24.951,1088.1,550.15,133.08,12.025,2.5351,64.615
18.845,1017.4,97.349,5.7109,31.4,1100,534.93,152.32,13.563,1.2429,56.358
19.539,1017.7,98.408,5.5541,30.94,1099.9,536.82,150.74,13.349,1.467,57.24
21.396,1018.1,97.346,4.7946,27.091,1098.7,549.48,140.14,12.584,1.7459,65.613
23.404,1018.2,88.295,5.236,30.786,1099.8,537.21,147.98,13.387,1.4274,58.223
24.681,1017.8,82.193,4.7356,27.698,1098.4,546.41,140.74,12.734,1.4598,63.324
25.475,1017.4,80.46,5.0262,29.462,1097.7,540.08,143.45,13.063,0.93905,59.631
26.152,1016.9,77.854,4.688,27.383,1092.7,544.59,136.32,12.59,1.367,59.494
26.981,1016.4,72.752,4.1084,23.501,1078,549.25,122.99,11.505,3.4551,57.123
27.057,1016.3,72.088,3.6305,20.219,1041.5,539,103.83,10.534,37.746,67.311
26.941,1016.3,71.371,3.638,20.555,1055.1,546.75,108.22,10.668,3.6275,72.133
26.286,1016.2,74.136,5.4615,33.016,1100,529.45,153.91,13.781,1.4425,56.162
25.08,1016.4,79.298,5.4762,33.048,1100,529.54,154.15,13.811,1.5876,55.974
24.112,1016.5,83.205,5.4855,33.109,1100.1,528.96,154.58,13.84,1.7531,58.094
23.493,1016.7,85.581,4.822,28.747,1098.1,543.02,144.17,12.904,1.8165,63.128
23.118,1016.9,86.721,4.5573,26.634,1096.5,549.53,139.1,12.459,1.2777,64.539
22.93,1017.1,88.908,4.6855,27.411,1097.5,547.51,141.08,12.585,0.88286,63.261
22.773,1017.2,90.684,4.619,26.73,1097.1,549.47,139.31,12.513,1.3859,65.121
22.034,1017,89.685,4.6195,26.591,1096.9,549.66,139.62,12.479,1.5407,66.745
21.029,1016.6,91.412,4.7706,26.927,1098.1,549.15,141.13,12.473,1.7639,69.042
20.562,1016.4,93.993,4.7944,26.955,1098,549.06,141.05,12.554,1.2733,68.193
20.052,1016.3,92.76,4.8575,26.956,1098.9,549.34,141.77,12.49,0.91293,68.485
19.486,1015.9,95.64,5.004,26.85,1098.6,549.68,141.26,12.577,1.2883,68.754
19.583,1015.7,96.398,4.9962,26.867,1098.8,549.54,141.54,12.571,0.9015,68.56
19.572,1015.7,97.296,4.9774,26.696,1097.9,549.66,140.72,12.437,0.87625,67.593
19.878,1016.1,96.007,4.9554,27.189,1099.3,548.91,142.21,12.54,1.4225,68.175
20.2,1016.6,95.138,4.858,26.95,1098.6,549.61,141.03,12.462,1.1117,67.404
21.089,1016.3,93.557,4.7285,26.812,1098.3,549.75,140.45,12.486,0.93901,65.899
22.404,1016.2,90.835,4.6533,26.691,1097.1,549.92,139.09,12.448,0.85292,63.642
23.807,1015.6,84.897,4.5528,26.669,1096.8,549.53,138.7,12.338,0.69605,63.405
25.2,1014.7,77.908,4.4529,26.531,1096,550.06,137.9,12.351,1.0176,64.093
26.739,1013.9,69.226,4.4148,26.274,1094.3,550.33,136.57,12.246,0.95337,63.757
27.321,1013.4,70.273,4.5032,26.389,1095,550.27,137.31,12.344,1.2993,64.027
26.594,1013.5,76.41,4.5721,26.498,1095.7,549.92,137.97,12.365,0.97062,62.583
25.815,1013.4,82.026,4.6264,26.598,1096.3,550.14,138.16,12.374,1.1298,62.294
25.304,1013.3,84.524,4.5568,26.434,1095,550.37,137.27,12.245,1.1388,61.891
24.715,1013.4,88.608,4.5854,26.386,1094.7,550.4,137.01,12.297,1.7528,61.813
24.207,1013.6,91.37,4.6166,26.504,1095.5,549.97,137.53,12.376,2.0992,62.576
23.817,1013.6,93.474,4.6199,26.539,1095.7,550.18,137.53,12.338,1.8624,62.093
23.464,1013.3,90.987,4.6794,26.51,1095.7,549.5,137.95,12.382,1.1293,62.413
22.96,1013.1,86.987,4.7972,27.979,1098,546.29,142.62,12.77,0.37242,61.07
21.865,1013,91.903,4.4224,25.19,1088.7,550.04,132.56,12.07,1.1096,60.119
22.105,1013,92.151,4.5318,25.665,1091.2,550,134.5,12.15,1.2101,61.704
21.525,1012.7,90.512,4.4908,25.409,1089.9,549.88,133.74,12.1,1.4014,62.886
20.75,1011.8,90.784,4.4766,25.364,1089.6,549.88,134,12.085,1.802,64.613
20.323,1011.1,92.729,4.5178,25.32,1089.4,549.68,134,12.033,1.8609,64.948
20.672,1011,95.215,4.5314,25.371,1089.5,549.65,133.65,11.989,1.5646,63.576
20.737,1011.1,92.616,4.5158,25.199,1088.6,549.66,133.21,12.076,1.6778,61.949
20.82,1011.5,95.587,5.4322,31.185,1099.8,536.34,150.84,13.445,0.84737,56.434
21.257,1011.7,93.776,5.2799,30.452,1099.9,538.99,149.31,13.34,0.74811,57.051
22.415,1012,92.609,5.5868,32.652,1100,531.65,152.95,13.806,1.0952,56.667
23.831,1012,91.541,5.7012,33.053,1100,530,153.14,13.904,0.5262,56.203
25.238,1011.9,87.085,5.2333,30.25,1095,536.73,144.87,13.174,0.84567,55.207
26.191,1012,81.899,4.2848,24.261,1083.1,550.1,126.86,11.748,1.6834,54.118
26.8,1011.4,75.994,3.7543,20.788,1062.1,550.17,111.2,10.718,3.9903,49.07
27.469,1009.9,68.824,4.6054,26.98,1095.2,548.77,136.71,12.33,1.7731,66.498
26.629,1009.9,72.901,4.3392,25.537,1079.1,544.18,128.47,11.9,2.7243,55.474
25.683,1010.2,79.16,4.0235,23.075,1075.6,550.15,122.07,11.347,2.0248,51.637
24.419,1010.7,88.362,4.4651,25.463,1089.4,549.88,132.54,12.113,1.5751,59.771
23.933,1011.2,84.714,3.8575,21.911,1068.9,550.13,117.75,11.104,3.6569,54.958
23.338,1011.5,86.381,5.4654,32.59,1099.3,531.23,153.17,13.715,1.1941,57.503
22.871,1011.5,88.97,5.5028,32.861,1099.9,530.11,154.05,13.775,1.8107,57.97
22.161,1011.5,90.506,4.4769,25.526,1088.6,548.78,133.5,12.106,1.4854,59.973
21.725,1011.4,91.471,4.4785,25.292,1089.3,550.2,133.36,12.09,1.1395,60.365
21.188,1011.4,91.909,4.4665,25.381,1089.9,549.92,134,12.108,1.3038,62.31
21.291,1011.2,89.848,4.4423,25.329,1089.6,549.98,133.54,12.089,1.2098,63.147
21.608,1011.3,86.456,4.3687,25.369,1089.9,549.71,133.57,12.022,0.94272,63.658
21.773,1011.5,84.521,4.3231,25.433,1090.1,549.85,133.7,12.132,1.2348,64.561
22.126,1011.6,81.846,4.3103,25.655,1091,550.21,134.31,12.051,0.73152,64.349
22.105,1011.8,81.434,4.3872,26.037,1093.1,550.34,136.03,12.253,1.3334,66.273
21.973,1012.1,83.736,4.3439,25.665,1091,549.95,134.48,12.17,1.2988,64.56
22.887,1012.4,81.908,5.3447,32.636,1100,531.92,153.1,13.789,0.68676,57.466
23.923,1012.5,76.586,4.4819,26.744,1087.2,544.47,134.7,12.284,1.2159,59.439
24.986,1012.4,72.747,4.4044,25.783,1088.1,547.89,132.16,12.16,1.3663,62.107
26.07,1012.4,67.403,3.553,19.897,1056.8,549.6,108.12,10.479,4.5125,53.745
26.725,1011.7,64.918,3.7055,20.703,1061.3,549.85,111.46,10.738,4.1767,53.697
26.928,1011.2,63.511,3.6909,20.513,1030.5,531.05,101.71,10.53,33.045,64.832
26.936,1010.6,66.443,5.1671,30.708,1091.2,533.27,144.96,13.203,2.7662,61.734
25.698,1011.4,73.849,4.4272,26.161,1092.3,549.7,134.75,12.154,1.0835,63.697
24.642,1012.1,68.309,4.7991,28.916,1099.4,544.12,143.39,12.931,0.67566,66.626
24.048,1012.1,69.062,4.9258,29.986,1100,540.75,146.83,13.204,0.40465,63.456
23.634,1011.9,71.449,4.2999,25.628,1090.7,550.3,133.78,12.165,1.0338,65.809
23.19,1012.1,76.019,4.2614,25.444,1089.8,550.3,133.16,12.143,0.8704,63.068
22.615,1012.1,78.314,4.2739,25.408,1089.8,550.37,133.44,12.098,1.0096,63.308
21.789,1011.9,82.149,4.2594,25.055,1088.1,550.06,132.48,12.002,1.0637,62.153
20.997,1011.9,83.598,4.3226,25.478,1090.7,550.31,134.66,12.131,0.75166,63.958
20.559,1012,85.329,4.3134,25.487,1090.7,549.71,134.76,12.091,0.50739,63.992
19.945,1012.1,86.905,4.3717,25.33,1090.3,550.06,134.79,12.133,1.3941,65.826
19.631,1012.1,89.328,4.3378,25.201,1089.3,550.17,133.94,12.038,1.7475,65.744
19.568,1012.5,89.347,4.3569,25.363,1090.2,549.85,134.69,12.008,1.9007,66.925
19.32,1012.9,89.052,4.3751,25.251,1089.5,550.27,134.27,11.985,1.5459,65.653
19.021,1013.1,89.239,4.3766,25.38,1090.5,550.36,135.24,12.059,2.4324,67.443
18.872,1013.3,89.877,4.1669,23.839,1081.9,549.91,128.61,11.672,3.1606,65.259
20.102,1013.9,89.041,3.8988,22.255,1071.7,550.04,120.41,11.236,3.9933,60.492
22.272,1014.3,82.497,4.3693,25.725,1091.6,550.07,133.92,12.107,0.99678,66.223
24.236,1014.5,73.395,4.4448,25.964,1092.9,550.3,134.21,12.303,0.35649,66.046
25.653,1014.8,69.877,4.5337,25.952,1093.3,550.19,134.32,12.312,0.5285,65.302
26.058,1014.8,68.769,4.4899,25.702,1092,550.35,133.34,12.212,1.5231,65.012
26.389,1014.8,66.481,4.51,25.92,1092.9,549.93,133.92,12.253,1.2487,65.719
26.487,1014.7,64.548,4.4864,25.985,1092.9,550.11,133.81,12.283,1.5124,66.403
26.452,1014.5,64.791,4.4146,26.024,1092.9,550.31,133.97,12.218,0.2107,64.139
26.027,1014.8,67.687,4.453,26.124,1093.5,549.92,134.41,12.192,0.75749,65.588
25.323,1015.4,69.587,4.4362,26.012,1093.2,549.68,134.4,12.142,0.95086,65.821
24.395,1016,76.854,4.4254,25.889,1093,550.41,134.79,12.163,2.0188,66.549
23.2,1016.4,85.596,4.3828,25.526,1091.1,550.35,133.64,12.191,2.8384,64.987
22.496,1016.8,85.299,4.38,25.222,1089.9,550.39,133.19,12.134,2.4577,63.826
21.634,1017,88.802,4.4292,25.509,1091.3,550.33,134.56,12.199,1.3445,63.091
21.243,1017.2,90.373,4.4779,25.661,1092.3,550.02,135.45,12.18,1.6169,64.893
20.566,1017.4,91.754,4.5263,25.252,1090,549.96,133.89,12.117,1.3062,62.248
20.181,1017.5,93.844,4.5919,25.47,1091.5,549.95,135.09,12.139,1.5416,63.787
19.913,1017.6,95,4.6583,25.517,1091.9,549.81,135.43,12.157,1.6255,64.507
19.586,1017.5,95.53,4.664,24.683,1087.1,550.04,131.89,11.952,2.358,65.356
19.383,1017.6,96.084,3.8735,19.508,1056.6,550.21,109.71,10.538,5.8298,60.549
19.1,1017.7,95.722,4.1,20.98,1065.3,549.86,116.31,10.841,5.1322,61.707
18.885,1018.1,96.651,4.7539,25.2,1090.1,550.11,134.31,12.009,2.4132,66.31
18.831,1018.4,97.435,4.7911,25.485,1091.4,550.34,135.32,12.087,1.1995,64.331
19.468,1018.8,98.745,4.7351,25.25,1090.2,550.36,133.88,12.016,1.7392,62.718
21.188,1018.8,96.982,4.652,25.866,1093.2,549.92,135.18,12.167,1.4607,62.447
22.868,1019,87.912,4.5374,25.958,1093.6,550.38,135.04,12.316,1.8682,63.984
23.831,1018.8,81.022,4.4649,25.956,1093.6,550.37,134.67,12.254,1.7616,64.805
24.751,1018.6,76.614,4.4907,26.139,1094.6,550.23,134.97,12.311,1.6585,65.185
25.571,1018,70.116,4.4891,26.048,1094.2,549.57,134.32,12.271,1.0402,66.457
26.165,1017.6,65.063,4.4816,25.899,1093.3,550.11,133.62,12.284,0.90469,66.435
26.128,1017.4,64.148,4.4919,26.006,1093.8,550.06,134.06,12.201,0.88598,67.444
25.939,1017.1,61.304,4.4816,25.972,1093.7,550.38,134.07,12.169,0.55071,67.04
25.468,1017.1,65.031,4.426,25.89,1093.2,550.43,134.01,12.242,0.70872,65.77
24.422,1017.2,71.997,4.3888,25.766,1092.7,550.37,134.23,12.168,1.2365,64.664
23.451,1017.4,76.804,4.3852,25.934,1093.5,549.82,135.33,12.196,1.8624,68.036
22.556,1017.5,81.463,4.2848,25.244,1090.1,550,133.03,12.109,2.5136,66.068
21.809,1017.3,85.904,4.3047,24.954,1088.2,549.9,131.79,12.031,2.9573,65.208
21.287,1017,86.759,4.3852,25.514,1091.1,549.91,134.47,12.193,0.69925,61.503
20.759,1016.7,88.405,4.4097,25.386,1090.5,550.18,134.1,12.174,0.73676,61.481
19.676,1016.3,89.499,4.4262,25.007,1088.8,550.37,133.3,12.054,0.84216,61.979
18.583,1015.8,92.354,4.5906,25.027,1089.1,550.04,133.95,12.088,1.7376,64.313
17.987,1015.5,93.836,4.608,25.064,1089.4,549.93,134.27,12.092,1.9231,66.021
17.703,1015,94.985,4.6656,25.434,1091.1,549.93,135.7,12.175,1.1609,66.424
17.58,1014.7,95.268,3.9501,20.932,1064.8,550.15,116.25,10.87,4.949,64.132
17.293,1014.5,95.667,4.578,24.744,1087.4,550.25,133.19,11.958,2.6299,67.436
16.97,1014.5,95.805,3.7809,19.404,1055.9,550.01,109.97,10.468,5.8288,63.98
16.751,1014.3,96.346,3.8054,19.399,1056,549.79,110.2,10.398,5.5148,63.583
16.96,1014.5,97.103,3.8263,19.456,1056,550.06,110.03,10.418,5.9646,63.173
18.693,1014.3,98.881,4.1407,22.525,1072.9,549.69,121.5,11.225,3.8809,62.579
21.17,1014.1,92.113,4.5323,25.686,1091.4,549.62,134.02,12.087,2.0493,65.432
22.614,1013.9,87.331,4.4531,25.579,1091.1,549.81,133.52,12.064,1.266,63.473
23.642,1013.5,83.25,4.4636,25.764,1092.3,550.01,134.25,12.127,1.5099,64.478
24.53,1012.7,79.157,4.4957,25.696,1091.7,549.97,133.7,12.187,2.2601,64.884
25.51,1012,74.199,4.4326,25.449,1089.9,550.05,132.24,12.048,2.189,63.798
26.204,1011.2,70.832,4.4705,25.747,1091.5,550.03,133.27,12.145,2.5646,65.82
